country_code,country,year,gdp_per_capita,real_gdp_growth,inflation_rate,compulsory_education_years,population_65_plus_pct,unemployment_rate,government_expenditure_pct_gdp,government_revenue_pct_gdp,gdp_deflator_inflation,age_dependency_ratio,gross_capital_formation_pct_gdp,total_reserves_months_imports,savings_pct_gdp,exports_pct_gdp,fiscal_balance_pct_gdp,gross_debt_pct_gdp,fiscal_risk_index,fiscal_risk_index_100
AFG,Afghanistan,2010,560.621505463146,14.3624414710737,2.17853752389418,9.0,2.30661490116607,7.809,50.8630045999057,11.0919491573205,3.81463031545211,103.144455694301,14.146241192973651,10.4573872731044,-2.73776944122657,15.5974704590686,0.9333436254953816,7.69694931974591,-0.5278292079497676,66.68351655277272
AFG,Afghanistan,2011,606.694676337726,0.426354776777345,11.8041858089129,9.0,2.32214045471626,7.83,59.4847758807514,11.5101607150307,16.5933467401627,101.458308292088,14.146241192973651,10.3439728750425,-2.73776944122657,15.5974704590686,-0.6718216975243956,7.501084370569456,-0.6720373208049186,69.56714421548244
AFG,Afghanistan,2012,651.417134470046,12.7522870926697,6.44121280934117,9.0,2.33791133871121,7.875,42.3292514484608,10.2006246425162,7.30175646760432,99.7731309368865,14.146241192973651,8.67720885361815,-2.73776944122657,15.5974704590686,0.1820570524532652,6.759467879085463,-0.6422136872402934,68.97078210348495
AFG,Afghanistan,2013,637.087099117099,5.60074465863221,7.38577178397855,9.0,2.34976901406028,7.921,42.0936844468805,9.40560933162746,4.82278547876986,98.063558808759,14.146241192973651,8.58813766628176,-2.73776944122657,15.5974704590686,-0.6309455695612631,6.904479170745349,-0.7696249638270031,71.51853530843559
AFG,Afghanistan,2014,625.054941813938,2.72454336219565,4.67399603536344,9.0,2.35653566515757,7.915,44.5892994893339,8.61373050462046,0.56694454253261,96.3463937851296,14.146241192973651,10.7026948461815,-2.73776944122657,15.5974704590686,-1.718796808442897,8.700291049683887,-0.8221445489203131,72.56873231476648
AFG,Afghanistan,2015,565.569730408751,1.45131466066431,-0.661709164713741,9.0,2.35669506261475,9.032,37.0225695736427,10.1311181683697,2.44756300147404,94.6132337112821,14.146241192973651,9.77019396043117,-2.73776944122657,15.5974704590686,-1.377700328685467,9.154082856646436,-0.8838175057871538,73.80196282407186
AFG,Afghanistan,2016,522.082215583898,2.26031420279821,4.38389195513914,9.0,2.35549736125691,10.116,43.9227656125389,12.678009904576,-2.19752646733461,92.8898712202104,14.146241192973651,11.8280603760738,-2.73776944122657,15.5974704590686,0.1272579844933607,8.437266097237892,-0.7214821226270465,70.55585695492937
AFG,Afghanistan,2017,525.469770891619,2.6470032027451,4.97595150553832,9.0,2.35973702156897,11.184,39.2201099807684,13.0392622227544,2.40365618765746,91.2936186853936,14.146241192973651,12.1342766418313,-2.73776944122657,15.5974704590686,-0.6731059061426188,7.997660199165257,-0.7862049689241968,71.8500739465853
AFG,Afghanistan,2018,491.337221382603,1.18922812944517,0.626149149168846,9.0,2.36712047688815,11.192,43.12600853049985,10.64628689991835,2.07134857783487,89.8496059758101,14.146241192973651,12.178586861258,-2.73776944122657,15.5974704590686,1.634195740249465,7.384412942333211,-0.7081400743625286,70.28906544999222
AFG,Afghanistan,2019,496.6025042585,3.91160341625552,2.30237251516833,9.0,2.37615338349114,11.187,43.12600853049985,10.64628689991835,6.52147984832531,88.5120276122222,14.146241192973651,13.7489091058633,-2.73776944122657,15.5974704590686,-1.058081117850457,6.136346520536919,-0.75208757720178,71.16785258883768
AFG,Afghanistan,2020,510.787063366811,-2.35110067203466,5.60188791482224,9.0,2.37073382439812,11.71,43.12600853049985,10.64628689991835,6.9629462552564,87.2478169146763,11.5,16.6316336551941,-2.73776944122657,10.4208171386207,-2.24279939297291,7.33114732934028,-0.8706762246706903,73.53918591783122
AFG,Afghanistan,2021,356.496214115892,-20.7388393676343,5.13320340824962,9.0,2.35254951873996,12.006,43.12600853049985,10.64628689991835,2.83899625081041,86.0834681804276,13.0,10.7026948461815,-2.73776944122657,14.342152797537,-0.4849388179106889,11.13573273412205,-1.0804079700032665,77.73304332720515
AFG,Afghanistan,2022,357.261152798144,-6.24017199240269,13.7121023720064,9.0,2.35514236704931,14.1,43.12600853049985,10.64628689991835,9.40623933931322,84.9624893289139,16.7,10.7026948461815,-2.73776944122657,18.3800424016375,-0.9973367167110264,10.64268028527618,-0.9468135329811241,75.06164983516126
AFG,Afghanistan,2023,413.757894705303,2.26694373649188,-4.64470870797774,9.0,2.37753752819851,14.008,43.12600853049985,10.64628689991835,2.92366213121669,83.8361728436287,15.2924823859473,10.7026948461815,-2.73776944122657,16.8527881206002,-1.329703504047239,8.25452015971552,-0.8403268329272596,72.93231059129756
AFG,Afghanistan,2024,523.7759932377585,2.263628969645045,-6.60118564073725,9.0,2.400970026561,13.687,43.12600853049985,10.64628689991835,3.3691462233344,82.7768483158234,14.146241192973651,10.7026948461815,-2.73776944122657,15.5974704590686,-0.5480518037099003,8.912023281567315,-0.7961977135217709,72.04989179439877
AFG,Afghanistan,2025,523.7759932377585,2.263628969645045,4.67399603536344,9.0,2.35653566515757,13.351,43.12600853049985,10.64628689991835,3.3691462233344,91.2936186853936,14.146241192973651,10.7026948461815,-2.73776944122657,15.5974704590686,-0.8907613703587256,7.976093579900092,-0.8565984232148003,73.25768207657981
ALB,Albania,2010,4149.14469936847,2.97315442681247,3.62710091517479,8.0,10.9200550479108,14.086,24.1215753414946,24.6450574935065,4.12744389120799,48.4034139161967,32.4926226328977,4.8554561047298,21.2891917139475,27.6099296701047,-3.520121858902918,57.71955223359426,-0.45137190129041876,65.15465385473136
ALB,Albania,2011,4465.70914328865,2.46351683915714,3.42807130141501,8.0,11.2281830971209,13.481,22.8639005918422,23.7474245414303,1.69479180198789,47.3939165172533,33.8376091539876,4.23201039801392,21.0084990062422,29.0544738022633,-3.5163119530813,59.41262646973763,-0.46447494954096114,65.41666624538678
ALB,Albania,2012,4280.93316338873,0.984129880204108,2.03159268395296,9.0,11.5093140765442,13.376,23.1453646987216,23.1887422981373,0.226739790649205,46.6305614201807,29.7150278852687,5.04393065477355,19.4558040818982,29.1107709360814,-3.440600382854514,62.14446706847297,-0.4145118494625946,64.41758946220034
ALB,Albania,2013,4542.92903556739,1.7072283175406,1.93762080205223,9.0,11.8201351814959,15.866,24.1215753414946,22.2687627274835,0.352563785277709,46.2294891341532,29.0566378899977,5.40303177852843,19.8247185146139,28.8694020076469,-5.215218883008393,70.39106314100206,-0.5342493632170777,66.81189585793916
ALB,Albania,2014,4793.59751131525,2.24022695382642,1.62586504402613,9.0,12.1667692065035,18.055,24.257646662903,24.3993490170592,1.44342053888136,46.0990797197022,28.3047822758213,4.87320220304283,17.5466913828721,28.0683434875498,-5.457544154740531,71.99229983204457,-0.5667031214463161,67.46085071308468
ALB,Albania,2015,4199.53912925398,2.2277040745779,1.89617402592356,9.0,12.5431065412926,17.193,24.2686000374049,24.5584536023957,0.771576290611591,46.063682495576,27.8134648405134,7.03758370063153,19.2804482447531,27.0693224620319,-4.317810633098221,73.71633560318777,-0.47505798784818587,65.6282877791134
ALB,Albania,2016,4457.63412207495,3.90893551362245,1.27543168367423,9.0,12.9202121629827,15.418,23.7020106412118,24.0204329650426,-0.864265221201691,46.0418641879175,26.814346013014,6.54350256672646,19.3200538383653,28.6697931741608,-1.497589913539488,73.3244097512764,-0.302356014715581,62.17488854054247
ALB,Albania,2017,5006.36012951959,3.28317593330073,1.98666133171194,9.0,13.3053911120274,13.616,23.4381629574962,25.270139390791,2.72506918540461,46.1747781810153,27.657593194662,6.57489520485402,20.3725710158265,31.0017957888583,-1.405554027733019,71.8947828706746,-0.22165753283159073,60.561218060483604
ALB,Albania,2018,5897.65452588774,3.67141928098908,2.02805963071134,9.0,13.739521828078,12.304,22.9293224265946,25.1079091252149,1.45328722509015,46.5089324540399,27.1252994132038,6.37055743693266,20.5068451138006,31.1140135421951,-1.579804275242702,68.4643267042891,-0.17714424172572651,59.671117253741535
ALB,Albania,2019,6069.43903131027,2.06257790176122,1.41109078954242,9.0,14.2480986631067,11.466,22.8783961540405,24.8457158029254,1.00063285556122,47.0423753077936,25.2875256073276,5.94458817000625,17.4524503207246,30.9361224858484,-1.842748778875353,66.60169295928182,-0.20254065785833036,60.17895142925165
ALB,Albania,2020,6027.91350716348,-3.31375636888916,1.6208866171702,9.0,14.7670044100644,11.639,24.6048161574433,23.7009816066438,0.0410649985799267,47.6864712685303,26.2183472454095,9.16482348389536,17.6598381776735,22.5407585558933,-6.665147142345335,75.38096031773388,-0.4878917295061078,65.88491503626382
ALB,Albania,2021,7242.45513146613,8.96957619074095,2.04147163139544,9.0,15.2660050732804,11.474,24.3983237122662,25.0469777259433,3.4442567503793,48.4416017247105,28.6722669213413,7.75053224958907,21.0248987934283,31.1330562572669,-4.571152295777753,74.79465950442503,-0.17248145820834257,59.57787886881474
ALB,Albania,2022,7756.96188744253,4.8268006234359,6.72520271530059,9.0,15.7763381628571,10.785,27.0031497215906,24.7316613846173,9.86160992016288,49.2510463435051,26.8023654741294,6.33655990796026,20.9336606456768,37.1970755614977,-3.638722643463161,64.69719144319524,-0.10038660160323254,58.136248999804494
ALB,Albania,2023,9730.86921906893,4.01541716935742,4.75834555150038,9.0,16.3020000675759,10.669,25.4359718739727,24.7554692949957,5.73390704564409,50.0239258237319,23.4392861436214,6.73099415157147,22.1646556089353,38.4188212901288,-1.318767974627195,57.97460748721001,0.03532725877031123,55.4224748976542
ALB,Albania,2024,11377.7757431099,4.04592845095348,2.21587375089991,9.0,16.922756199529,10.689,24.1215753414946,26.1165231553122,2.35318090275747,50.9742938346485,24.9514965978049,6.04107418472307,22.501611798468,36.2848685351465,-0.7245665708421395,54.50481456078356,0.07988103549032995,54.5315645287134
ALB,Albania,2025,5006.36012951959,2.97315442681247,2.02805963071134,9.0,13.3053911120274,10.926,24.1215753414946,24.6450574935065,1.45328722509015,47.0423753077936,27.657593194662,6.33655990796026,20.3725710158265,29.1107709360814,-1.746465398877695,52.59890517345323,-0.14859381195292892,59.100214497682416
AGO,Angola,2010,4101.63715566712,5.29366572819954,14.4696564932576,6.0,2.72990245687615,16.595,22.4956224961592,30.6918953384479,28.6707999117781,91.8283866159677,29.7638327935383,5.41091833069452,37.6329507991296,53.8925161319852,2.955558052305022,32.59368942321673,-0.43824546163639333,64.89217372272063
